cik,entityName
944868,DIRECTV GROUP INC
945114,Global Industrial Company
945235,M & F WORLDWIDE CORP
945384,CICERO INC
945394,SERVICE PROPERTIES TRUST
945436,"SUNEDISON, INC."
945617,"AMERICAN CANNABIS COMPANY, INC."
945634,"ARTISANAL BRANDS, INC."
945699,IXYS CORP /DE/
945764,DENBURY INC.
945828,AMERITYRE CORPORATION
945841,POOL CORPORATION
945983,"Climb Global Solutions, Inc."
945989,ASTEA INTERNATIONAL INC
946090,FIRST MARINER BANCORP
946155,TIAA REAL ESTATE ACCOUNT
946454,FG GROUP HOLDINGS INC.
946486,WINDTREE THERAPEUTICS INC /DE/
946563,"Retractable Technologies, Inc."
946581,"TAKE-TWO INTERACTIVE SOFTWARE, INC."
946644,AIM IMMUNOTECH INC.
946647,Premier Financial Corp.
946673,BANNER CORPORATION
946822,"ALY ENERGY SERVICES, INC."
946823,VITRAN CORP INC
946840,VIROPHARMA INC
947011,"TRUCEPT, INC."
947440,VOLUNTEER BANCORP INC
947484,ARCH CAPITAL GROUP LTD.
947559,"THE FIRST BANCSHARES, INC."
947969,MANGO CAPITAL INC
948072,BIRNER DENTAL MANAGEMENT SERVICES INC
948218,MINN DAK FARMERS COOPERATIVE
948320,"LIFEMD, INC."
948368,PSB HOLDINGS INC /WI/
948426,COATES INTERNATIONAL LTD DE
948708,"SMITH MICRO SOFTWARE, INC."
948846,AIRTRAN HOLDINGS INC
949039,"Diamond Offshore Drilling, Inc."
949156,MEADOWBROOK INSURANCE GROUP INC
949157,Century Aluminum Company
949158,CRAY INC
949189,CAPSALUS CORP
949297,"APAC CUSTOMER SERVICES, INC"
949373,EINSTEIN NOAH RESTAURANT GROUP INC
949428,"CDTI ADVANCED MATERIALS, INC."
949699,PHARMACYCLICS INC
949721,ATTIS INDUSTRIES INC.
949852,THANKSGIVING COFFEE CO INC
949858,"Achieve Life Sciences, Inc."
949870,"THE BOSTON BEER COMPANY, INC."
949874,YOUNG INNOVATIONS INC
949961,"INCOME OPPORTUNITY REALTY INVESTORS, INC."
949982,AMERICAN COMMERCE SOLUTIONS INC
1000045,"NICHOLAS FINANCIAL, INC."
1000180,SANDISK CORP
1000209,MEDALLION FINANCIAL CORP
1000228,"HENRY SCHEIN, INC."
1000229,CORE LABORATORIES N.V.
1000230,OPTICAL CABLE CORPORATION
1000232,"KENTUCKY BANCSHARES, INC."
1000278,PACIFICHEALTH LABORATORIES INC
1000298,"IMPAC MORTGAGE HOLDINGS, INC."
1000459,GREEN ENERGY GROUP INC.
1000623,"MATIV HOLDINGS, INC."
1000683,"BLONDER TONGUE LABORATORIES, INC."
1000694,"NOVAVAX, INC."
1000697,Waters Corporation
1000753,"INSPERITY, INC."
1000955,"SOUTHCORP CAPITAL, INC."
1001039,WALT DISNEY CO/
1001082,DISH Network Corporation
1001115,GEOSPACE TECHNOLOGIES CORP
1001171,BROADWAY FINANCIAL CORPORATION
1001233,"SANGAMO THERAPEUTICS, INC."
1001250,Estee Lauder Companies Inc
1001258,ASTA FUNDING INC
1001279,INTERNET AMERICA INC
1001288,LEXMARK INTERNATIONAL INC /KY/
1001316,"TG THERAPEUTICS, INC."
1001385,Northwest Pipe Co.
1001426,PERICOM SEMICONDUCTOR CORP
1001463,"ACACIA DIVERSIFIED HOLDINGS, INC."
1001601,"MGT CAPITAL INVESTMENTS, INC."
1001604,EMERITUS CORPWA
1001606,BLOUNT INTERNATIONAL INC
1001614,"Riley Exploration Permian, Inc."
1001838,SOUTHERN COPPER CORP/
1001871,INVESTORS CAPITAL HOLDINGS LTD
1001902,"INTEVAC, INC."
1001907,ASTROTECH Corp
1002037,"LEARNING TREE INTERNATIONAL, INC."
1002047,"NetApp, Inc."
1002135,"WESTELL TECHNOLOGIES, INC."
1002225,ADVENT SOFTWARE INC /DE/
1002360,"ABSOLUTE POTENTIAL, INC."
1002388,"ACCELRYS, INC."
1002390,"AMERICA'S SUPPLIERS, INC."
1002422,"CERES VENTURES, INC."
1002517,"NUANCE COMMUNICATIONS, INC."
1002519,CRONOS GLOBAL INCOME FUND XVI LP
1002590,"STAR GROUP, L.P."
1002638,OPEN TEXT CORP
1002811,KENSEY NASH CORP
1002822,FIRST AMERICAN SCIENTIFIC CORP.
1002910,Ameren Corporation
1003022,ZORAN CORP \DE\
1003078,"MSC INDUSTRIAL DIRECT CO., INC."
1003124,PHARMACEUTICAL PRODUCT DEVELOPMENT INC
1003130,LCA VISION INC
1003201,"MMA Capital Holdings, LLC"
1003214,SILICON IMAGE INC
1003226,"FIRST PHYSICIANS CAPITAL GROUP, INC."
1003344,HEADWATERS INC
1003410,DUKE REALTY LIMITED PARTNERSHIP/
1003642,"IMPAX LABORATORIES, LLC"
1003815,BCTC IV ASSIGNOR CORP
1003950,PERFORMANCE TECHNOLOGIES INC \DE\
1003961,PATAPSCO BANCORP INC
1003986,TAYLOR CALVIN B BANKSHARES INC
1004125,KSW INC
1004155,Southern Company Gas
1004411,GILLA INC.
1004434,"AFFILIATED MANAGERS GROUP, INC."
1004440,CONSTELLATION ENERGY GROUP INC
1004608,PINNACLE DATA SYSTEMS INC
1004673,ENTERTAINMENT GAMING ASIA INC.
1004702,OceanFirst Financial Corp
1004724,"REGIONAL HEALTH PROPERTIES, INC."
1004980,PG&E CORP
1004989,"SPAR GROUP, Inc."
1005010,ARTHROCARE CORP
1005011,"GRAPHIC PACKAGING INTERNATIONAL, LLC"
1005101,"Marygold Companies, Inc."
1005177,ML TREND-FOLLOWING FUTURES FUND L.P.
1005188,NORTH CENTRAL BANCSHARES INC
1005201,"ASSERTIO THERAPEUTICS, INC"
1005210,SUBURBAN PROPANE PARTNERS LP
1005214,AMERICAN WAGERING INC
1005229,Columbus McKinnon Corporation
1005276,MOHEGAN TRIBAL GAMING AUTHORITY
1005284,UNIVERSAL DISPLAY CORPORATION
1005286,"LIFECORE BIOMEDICAL, INC."
1005409,DIME COMMUNITY BANCSHARES INC
1005414,TOYS R US INC
1005663,"EURO GROUP OF COMPANIES, INC."
1005699,MAGICJACK VOCALTEC LTD
1005731,IDT CORPORATION
1005757,"CSG SYSTEMS INTERNATIONAL, INC."
1005758,"RADIOIO, INC."
1005817,Tompkins Financial Corp
1006028,"PURE Bioscience, Inc."
1006045,IRIDEX CORP
1006177,FFD FINANCIAL CORP/OH
1006269,LORAL SPACE & COMMUNICATIONS INC.
1006281,"PROTALIX BIOTHERAPEUTICS, INC."
1006424,"BEAR STATE FINANCIAL, INC."
1006459,TIMIOS NATIONAL CORP
1006655,EVOLUTION PETROLEUM CORP
1006820,NORTHERN CALIFORNIA BANCORP INC
1006830,CONSUMERS BANCORP INC /OH/
1006837,INNOVATE CORP.
1006840,"CANG BAO TIAN XIA INTERNATIONAL ART TRADE CENTER, INC."
1006892,JDA SOFTWARE GROUP INC
1007019,"Coffee Holding Co., Inc."
1007273,Bank of South Carolina Corporation
1007330,"PRGX GLOBAL, INC."
1007587,"KVH Industries, Inc."
1008579,HIGHLANDS BANKSHARES INC /VA/
1008586,"STREAMLINE HEALTH SOLUTIONS, INC."
1008653,"Ecomax,     Inc."
1008654,TUPPERWARE BRANDS CORPORATION
1008817,SAPIENT CORP
1008848,"ACORDA THERAPEUTICS, INC."
1009356,SALIX PHARMACEUTICALS LTD
1009379,METROPOLITAN HEALTH NETWORKS INC
1009626,BROCADE COMMUNICATIONS SYSTEMS INC
1009672,CARBO CERAMICS INC
1009759,Capstone Green Energy Corporation
1009829,"JAKKS Pacific, Inc."
1009891,AIR INDUSTRIES GROUP
1009925,"AMERICAN FIBER GREEN PRODUCTS, INC."
1009976,COMMERCIAL BANCSHARES INC OH
1010086,Siga Technologies INC
1010247,FPIC INSURANCE GROUP INC
1010286,FIBERTOWER CORP
1010470,"PROVIDENT FINANCIAL HOLDINGS, INC."
1010552,POLYCOM INC
1010566,CHINA LONGYI GROUP INTERNATIONAL HOLDINGS LTD
1010612,SYKES ENTERPRISES INC
1010775,MIRANT CORP
1010858,FAIRMOUNT SANTROL HOLDINGS INC.
1011006,YAHOO INC
1011060,NORDICUS PARTNERS CORPORATION
1011064,SUNRISE SENIOR LIVING INC
1011109,ACRE REALTY INVESTORS INC
1011174,BRE PROPERTIES INC /MD/
1011290,99 CENTS ONLY STORES LLC
1011308,FOOTSTAR INC
1011395,GEOSPATIAL CORP
1011432,"CYNERGISTEK, INC."
1011452,"MEDICAL INFORMATION TECHNOLOGY, INC."
1011509,Golden Minerals Co
1011570,"Knoll, Inc."
1011657,TITANIUM METALS CORP
1011659,MUFG Americas Holdings Corporation
1011661,SS&C TECHNOLOGIES INC
1011662,"GLOBAL DIGITAL SOLUTIONS, INC."
1011733,TRIMOL GROUP INC.
1011835,"MEDIVATION, INC."
1012019,"RUSH ENTERPRISES, INC."
1012100,SEALED AIR CORP/DE
1012140,ONYX PHARMACEUTICALS INC
1012477,AVADEL PHARMACEUTICALS PLC
1012569,"ENERGY TRANSFER, LP"
1012620,GENESEE & WYOMING INC
1012704,DRIVETIME AUTOMOTIVE GROUP INC
1012771,"FBL FINANCIAL GROUP, INC."
1013237,FACTSET RESEARCH SYSTEMS INC.
1013238,ARADIGM CORP
1013272,Norwood Financial Corp
1013462,"ANSYS, Inc."
1013488,"BJ’S RESTAURANTS, INC."
1013554,PARK BANCORP INC
1013606,ENDOLOGIX INC /DE/
1013706,"Wilhelmina International, Inc."
1013796,TIB FINANCIAL CORP.
1013844,COLONIAL REALTY LIMITED PARTNERSHIP
1013857,PEGASYSTEMS INC.
1013871,"NRG Energy, Inc"
1013880,"TTEC Holdings, Inc."
1013934,"Strategic Education, Inc."
1014041,SRI SURGICAL EXPRESS INC
1014052,"Digerati Technologies, Inc."
1014111,"GLASSBRIDGE ENTERPRISES, INC."
1014473,VERISIGN INC/CA
1014507,"SIRONA DENTAL SYSTEMS, INC."
1014672,CALIPER LIFE SCIENCES INC
1014739,"OPTION CARE HEALTH, INC."
1014763,"AINOS, INC."
1015155,"Charles & Colvard, Ltd."
1015328,WINTRUST FINANCIAL CORP
1015383,"AMMO, Inc."
1015593,RIVER VALLEY BANCORP
1015739,"AWARE, INC."
1015780,E TRADE FINANCIAL CORP
1016125,ULTIMATE SOFTWARE GROUP INC
1016169,"ANTARES PHARMA, INC."
1016178,"CARVER BANCORP, INC."
1016281,"CARRIAGE SERVICES, INC."
1016470,SRS LABS INC
1016504,INTEGRATED BIOPHARMA INC
1016546,ALTAIR NANOTECHNOLOGIES INC
1016708,"RENOVACARE, INC."
1016900,"APPLIED NATURAL GAS FUELS, INC."
1016951,DIGITAL CREATIVE DEVELOPMENT CORP
1017110,"GeneThera, Inc."
1017290,SILVER DRAGON RESOURCES INC.
1017303,TRANSACT TECHNOLOGIES INC
1017480,"HIBBETT, INC."
1017491,"SEELOS THERAPEUTICS, INC."
1017616,"Tonner-One World Holdings, Inc."
1017655,PAID INC
1017673,"Dover Motorsports, Inc."
1017699,"CHINA KANGTAI CACTUS BIO-TECH, INC."
1017712,HOT TOPIC INC /CA/
1017793,SUN BANCORP INC /NJ/
1017907,FIRST ACCEPTANCE CORP /DE/
1017968,EDGEWATER TECHNOLOGY INC/DE/
1018003,INGRAM MICRO INC
1018005,COLDWATER CREEK INC
1018164,WILLIS LEASE FINANCE CORP
1018215,WELLS REAL ESTATE FUND X L P
1018216,WELLS REAL ESTATE FUND XI L P
1018281,INTEGRAL TECHNOLOGIES INC
1018332,"L-1 IDENTITY SOLUTIONS, INC."
1018336,INFORMATION ARCHITECTS CORP
1018399,"Enterprise Bancorp, Inc."
1018724,"AMAZON.COM, INC."
1018840,Abercrombie & Fitch Co.
1018946,STEINER LEISURE LTD
1018963,ATI Inc.
1018979,"AMERISAFE, INC."
1019034,BIO KEY INTERNATIONAL INC
1019216,"NEWPORT DIGITAL TECHNOLOGIES, INC."
1019272,EMPIRE RESOURCES INC /NEW/
1019361,ROFIN SINAR TECHNOLOGIES INC
1019542,ATEL CAPITAL EQUIPMENT FUND VII LP
1019650,CENTRUE FINANCIAL CORP
1019671,"SEACHANGE INTERNATIONAL, INC"
1019695,ARQULE INC
1019737,NAVIGANT CONSULTING INC
1019787,PURADYN FILTER TECHNOLOGIES INC
1019849,"Penske Automotive Group, Inc."
1020017,INX INC
1020214,CERUS CORPORATION
1020302,"INTERNET INFINITY, INC."
1020347,COMMUNITYCORP
1020416,"MONSTER WORLDWIDE, INC."
1020448,IMPERIAL PETROLEUM RECOVERY CORP
1020475,"GRANDPARENTS.COM, INC."
1020477,"ROTATE BLACK, INC."
1020569,IRON MOUNTAIN INC
1020646,"ERF WIRELESS, INC."
1020710,"DXP Enterprises, Inc."
1020859,"UNITED NATURAL FOODS, INC."
1021096,"Troika Media Group, Inc."
1021162,"TRIUMPH GROUP, INC."
1021270,"BBQ HOLDINGS, INC."
1021282,"CLEAN SLATE, INC."
1021422,"EASTERN LIGHT CAPITAL, INC."
1021435,hopTo Inc.
1021561,"NU SKIN ENTERPRISES, INC."
1021604,ON TRACK INNOVATIONS LTD.
1021635,OGE ENERGY CORP.
1021860,NOV INC.
1021917,"AWAYSIS CAPITAL, INC."
1022079,Quest Diagnostics Inc
1022097,"TURBODYNE TECHNOLOGIES, INC"
1022225,OPLINK COMMUNICATIONS INC
1022321,GENESIS ENERGY LP
1022344,"SIMON PROPERTY GROUP, L.P."
1022345,MARINER ENERGY INC
1022368,"SCHIFF NUTRITION INTERNATIONAL, INC."
1022408,ePlus inc.
1022469,DELTIC TIMBER CORP
1022505,"SideChannel, Inc."
1022646,ULTRA PETROLEUM CORP
1022652,INSEEGO CORP.
1022671,"Steel Dynamics, Inc"
1022701,NEOMEDIA TECHNOLOGIES INC
1022705,TESCO CORP
1022759,CARDINAL BANKSHARES CORP
1022899,"Protagenic Therapeutics, Inc.\new"
1023024,"ANI PHARMACEUTICALS, INC"
1023128,LITHIA MOTORS INC
1023131,COVANCE INC
1023198,"STEMGEN, INC."
1023291,ENERGY FUTURE HOLDINGS CORP /TX/
1023298,ALPHA-EN CORP
1023313,"FORRESTER RESEARCH, INC."
1023362,POWERWAVE TECHNOLOGIES INC
1023364,"AutoWeb, Inc."
1023453,AIS FUTURES FUND IV LP
1023458,AEI INCOME & GROWTH FUND XXII LIMITED PARTNERSHIP
1023459,"Simulations Plus, Inc."
1023731,"8x8, INC."
1023734,"BPZ RESOURCES, INC."
1023844,NATIONAL HOLDINGS CORP
1023860,STEWARDSHIP FINANCIAL CORP
1023994,SAFE & GREEN HOLDINGS CORP.
1024022,MEDIA SCIENCES INTERNATIONAL INC
1024048,"PANACEA GLOBAL, INC."
1024075,POWER EFFICIENCY CORP
1024095,"CARNEGIE DEVELOPMENT, INC"
1024126,"PERNIX THERAPEUTICS HOLDINGS, INC."
1024305,COTY INC.
1024452,SMF ENERGY CORP
1024478,"Rockwell Automation, Inc."
1024520,WORLD HEART CORP
1024626,"CANNABIS SCIENCE, INC."
1024628,ZAP
1024657,WEST CORP
1024725,TENNECO INC
1024729,AMSCAN HOLDINGS INC
1024732,IGATE CORP
1024795,"HELIOS TECHNOLOGIES, INC."
1024920,FUELSTREAM INC
1025315,24HOLDINGS INC
1025362,GOLDEN QUEEN MINING CO LTD
1025378,W. P. Carey Inc.
1025536,TAYLOR CAPITAL GROUP INC
1025561,SHARPLINK GAMING LTD.
1025771,CHASE PACKAGING CORPORATION
1025835,ENTERPRISE FINANCIAL SERVICES CORP
1025877,DCB FINANCIAL CORP
1025953,"NOVATION COMPANIES, INC."
1025996,KILROY REALTY CORPORATION
1026214,Federal Home Loan Mortgage Corporation
1026650,ERESEARCHTECHNOLOGY INC /DE/
1026655,"CORE MOLDING TECHNOLOGIES, INC."
1026743,"EURAMAX HOLDINGS, INC."
1027099,RJO GLOBAL TRUST
1027183,FIRST SOUTH BANCORP INC /VA/
1027207,EPIQ SYSTEMS INC
1027235,ASIA TRAVEL CORP
1027484,"CARRIER ALLIANCE HOLDINGS, INC."
1027838,"Tactile Systems Technology, Inc."
1027884,CHICAGO BRIDGE & IRON CO N V
1028087,AMERICAN DENTAL PARTNERS INC
1028153,"AXION POWER INTERNATIONAL, INC."
1028215,KMG CHEMICALS INC
1028394,VOYAGER ENTERTAINMENT INTERNATIONAL INC
1028536,HYPERVIEW LTD.
1028734,COBIZ FINANCIAL INC
1028918,PACIFIC PREMIER BANCORP INC
1028954,SB ONE BANCORP
1028985,"SPECTRUM BRANDS, INC."
1029023,SYNTROLEUM CORP
1029125,"Panbela Therapeutics, Inc."
1029142,Dynavax Technologies Corporation
1029199,"EURONET WORLDWIDE, INC."
1029299,"DELTEK, INC"
1029356,"REGATTA CAPITAL PARTNERS, INC."
1029454,MOBILE AREA NETWORKS INC
1029506,RALCORP HOLDINGS INC /MO
1029581,MODSYS INTERNATIONAL LTD
1029730,LADENBURG THALMANN FINANCIAL SERVICES INC.
1029744,"Sonic Foundry, Inc."
1029800,URSTADT BIDDLE PROPERTIES INC
1029802,CHINA FRUITS CORP
1029831,"The Hillman Companies, Inc."
1030058,WORLDGATE COMMUNICATIONS INC
1030192,"IDAHO STRATEGIC RESOURCES, INC"
1030206,VASCULAR SOLUTIONS INC
1030469,OFG Bancorp
1030484,RENAISSANCE LEARNING INC
1030749,GULFMARK OFFSHORE INC
1030896,BLUEFLY INC
1030916,PREMIER HOLDING CORP.
1031028,GLOBECOMM SYSTEMS INC
1031029,"StarTek, Inc."
1031093,"SILVER BULL RESOURCES, INC."
1031203,"Group 1 Automotive, Inc"
1031223,PHL VARIABLE INSURANCE CO /CT/
1031233,PINNACLE BANKSHARES CORP
1031235,"GLOBAL SELF STORAGE, INC."
1031296,FIRSTENERGY CORP.
1031308,"BENTLEY SYSTEMS, INCORPORATED"
1031316,Franklin Street Properties Corp.
1031623,"Gulf Island Fabrication, Inc."
1031896,AMERICAN SOIL TECHNOLOGIES INC
1031927,"ECHO THERAPEUTICS, INC."
1032033,SLM Corp
1032067,MEADE INSTRUMENTS CORP
1032208,SEMPRA
1032220,"Maximus, Inc."
1032761,KEYNOTE SYSTEMS INC
1032863,FORCE PROTECTION INC
1032975,LOGITECH INTERNATIONAL S.A.
1033012,"Flagstar Bancorp, Inc."
1033128,FIRST INDUSTRIAL LP
1033905,LUMINEX CORP
1034054,SBA COMMUNICATIONS CORPORATION
1034088,ECLIPSYS CORP
1034563,ICAHN ENTERPRISES HOLDINGS L.P.
1034592,OMNICOMM SYSTEMS INC
1034594,BAY BANKS OF VIRGINIA INC
1034669,FISHER COMMUNICATIONS INC
1034670,"AUTOLIV, INC."
1034755,BRIGHAM EXPLORATION CO
1034760,WidePoint Corporation
1034842,RIGEL PHARMACEUTICALS INC
1035002,VALERO ENERGY CORP/TX
1035092,SHORE BANCSHARES INC
1035201,CALIFORNIA WATER SERVICE GROUP
1035216,SOUTH JERSEY GAS COMPANY
1035267,"Intuitive Surgical, Inc."
1035354,"ELOXX PHARMACEUTICALS, INC."
1035422,"CTT PHARMACEUTICAL HOLDINGS, INC."
1035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC."
1035675,NSTAR/MA
1035748,CALLIDUS SOFTWARE INC
1035884,COMMSCOPE INC
1035976,"FNCB BANCORP, INC."
1035983,"COMFORT SYSTEMS USA, INC."
1035991,FIRST ROBINSON FINANCIAL CORP
1036030,WAYNE SAVINGS BANCSHARES INC /DE/
1036044,"Identiv, Inc."
1036070,STELLARONE CORP
1036188,QAD Inc.
1036262,INTEST CORP
1036478,GENIE GATEWAY
1036500,WNC HOUSING TAX CREDIT FUND VI LP SERIES 5
1036848,MEGA MATRIX CORP.
1036960,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC
1036968,"DIADEXUS, INC."
1037016,NII HOLDINGS INC
1037038,Ralph Lauren Corporation
1037049,AURORA GOLD CORP
1037115,ORBIT FR INC
1037131,PLAYERS NETWORK
1037156,WNC HOUSING TAX CREDIT FUND VI LP SERIES 6
1037189,WESTPORT FUTURES FUND L.P.
1037390,"INDUS REALTY TRUST, INC."
1037461,BJS WHOLESALE CLUB INC
1037540,"BOSTON PROPERTIES, INC."
1037646,Mettler Toledo International Inc
1037649,INTERLEUKIN GENETICS INC
1037676,"Arch Resources, Inc."
1037760,CEPHEID
1037868,"AMETEK, Inc."
1037949,QWEST COMMUNICATIONS INTERNATIONAL INC
1037976,Jones Lang LaSalle Incorporated
1038074,SILICON LABORATORIES INC.
1038133,HESKA CORPORATION
1038205,BANK OF THE OZARKS INC
1038222,"REIS, INC."
1038277,INTERNATIONAL ISOTOPES INC
1038280,MAC-GRAY CORP
1038286,GOLDEN STATE PETROLEUM TRANSPORT CORP
1038357,PIONEER NATURAL RESOURCES CO
1038363,METALS USA INC
1038509,PRUCO LIFE INSURANCE OF NEW JERSEY
1038773,SMARTFINANCIAL INC.
1039065,"OSI SYSTEMS, INC."
1039101,"L3 TECHNOLOGIES, INC."
1039184,TRAILER BRIDGE INC
1039280,"NETSOL TECHNOLOGIES, INC."
1039399,"FormFactor, Inc."
1039466,NovAccess Global Inc.
1039684,"ONEOK, Inc."
1039757,NXCHAIN INC.
1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO
1039889,P F CHANGS CHINA BISTRO INC
1040130,"PETMED EXPRESS, INC."
1040161,"PIXELWORKS, INC"
1040426,SYNTEL INC
1040470,AEHR TEST SYSTEMS
1040482,AMERICAN PETRO-HUNTER INC
1040570,"GEOEYE, INC."
1040593,CARRIZO OIL & GAS INC
1040719,DITECH HOLDING CORP
1040721,"BANNY COSMIC INTERNATIONAL HOLDINGS, INC"
1040765,VORNADO REALTY LP
1040792,HELIOS & MATHESON ANALYTICS INC.
1040799,FOUR OAKS FINCORP INC
1040829,"RYMAN HOSPITALITY PROPERTIES, INC."
1040850,"AGRITEK HOLDINGS, INC."
1040896,"Intellicheck, Inc."
1040971,SL GREEN REALTY CORP
1041009,REVOLUTIONS MEDICAL CORP
1041024,"ROCKWELL MEDICAL, INC."
1041061,"YUM! BRANDS, INC."
1041177,SUTOR TECHNOLOGY GROUP LTD
1041368,RIVERVIEW BANCORP INC
1041379,"POPEYES LOUISIANA KITCHEN, INC."
1041429,ANNAPOLIS BANCORP INC
1041514,"LESAKA TECHNOLOGIES, INC."
1041550,HOPFED BANCORP INC
1041577,ATMI INC
1041609,MIRENCO INC
1041657,"URBAN ONE, INC."
1041803,"PriceSmart, Inc."
1041859,"THE CHILDREN’S PLACE, INC."
1041954,ITC DELTACOM INC
1042046,"AMERICAN FINANCIAL GROUP, INC."
1042074,"CymaBay Therapeutics, Inc."
1042173,SCIENTIFIC LEARNING CORP
1042187,YUNHONG CTI LTD.
1042418,"Inhibitor Therapeutics, Inc."
1042463,LINKWELL CORP
1042642,DISH DBS Corporation
1042728,CPC OF AMERICA INC
1042729,MERCANTILE BANK CORPORATION
1042773,CENTERPOINT ENERGY RESOURCES CORP.
1042776,"Piedmont Office Realty Trust, Inc."
1042783,DOT HILL SYSTEMS CORP
1042784,GOLDEN PHOENIX MINERALS INC
1042809,"A.C. MOORE ARTS & CRAFTS, INC."
1042810,"EQUITY ONE, INC."
1042821,PERVASIVE SOFTWARE INC
1042825,POWER ONE INC
1042893,"DRIL-QUIP, INC."
1043000,"Sonida Senior Living, Inc."
1043121,BOSTON PROPERTIES LTD PARTNERSHIP
1043156,STAR BUFFET INC
1043186,"Stabilis Solutions, Inc."
1043219,ANNALY CAPITAL MANAGEMENT INC
1043277,"C.H. ROBINSON WORLDWIDE, INC."
1043325,CENTERLINE HOLDING CO
1043337,"STONERIDGE, INC"
1043382,SOLUTIA INC
1043509,"SONIC AUTOMOTIVE, INC."
1043533,ABOVENET INC
1043565,POTOMAC FUTURES FUND LP
1043604,"JUNIPER NETWORKS, INC."
1043825,"IRON EAGLE GROUP, INC."
1043873,NOVADEL PHARMA INC
1043894,WOLF ENERGY SERVICES INC.
1043951,CAMPBELL FUND TRUST
1043961,"PRECIPIO, INC."
1044082,"GEORGIA-CAROLINA BANCSHARES, INC"
1044378,"Biocept, Inc."
1044435,"P10 INDUSTRIES, INC."
1044577,"CHINA PRECISION STEEL, INC."
1044590,"INTERMEC, INC."
1044650,CALAIS RESOURCES INC
1044777,OneSpan Inc.
1045014,GAMETECH INTERNATIONAL INC
1045150,"OFFICIAL PAYMENTS HOLDINGS, INC."
1045309,W. R. GRACE & CO.
1045390,"COLOMBIA ENERGY RESOURCES, INC."
1045425,RAIT FINANCIAL TRUST
1045450,EPR PROPERTIES
1045546,VULCAN ASPHALT REFINING CORP
1045609,"Prologis, Inc."
1045742,Live Ventures Inc
1045810,NVIDIA CORP
1045829,VANGUARD HEALTH SYSTEMS INC
1045929,FIRST COLOMBIA GOLD CORP.
1045942,"Track Group, Inc."
1046025,HERITAGE FINANCIAL CORP
1046050,"TIMBERLAND BANCORP, INC."
1046057,TRANSCOASTAL CORP
1046102,"RB Global, Inc"
1046131,MIDAS INC
1046188,PATHFINDER BANCORP INC
1046203,Guaranty Federal Bancshares Inc
1046257,Ingredion Incorporated
1046311,CHOICE HOTELS INTERNATIONAL INC /DE
1046327,"RealNetworks, Inc."
1046568,PERDOCEO EDUCATION CORP
1046672,PAN AMERICAN GOLDFIELDS LTD
1046788,HARRIS PREFERRED CAPITAL CORP
1046859,"REMY INTERNATIONAL, INC."
1046880,CENTRAL EUROPEAN DISTRIBUTION CORP
1046995,eMAGIN CORPORATION
1047122,RAYTHEON CO/
1047127,"AMKOR TECHNOLOGY, INC."
1047170,EASTERN VIRGINIA BANKSHARES INC
1047335,NATIONAL HEALTHCARE CORP
1047340,FRESH DEL MONTE PRODUCE INC
1047446,COMMUNITY FIRST BANCORP
1047699,KING PHARMACEUTICALS INC
1047862,"Consolidated Edison, Inc."
1047865,WEBSTER PREFERRED CAPITAL CORP
1047881,"TALON INTERNATIONAL, INC."
1047884,ANWORTH MORTGAGE ASSET CORP
1047919,AMBIENT CORP /NY
1048055,"PHYSICAL PROPERTY HOLDINGS, INC."
1048268,"IES Holdings, Inc."
1048286,MARRIOTT INTERNATIONAL INC /MD/
1048477,BioMarin Pharmaceutical Inc
1048501,"XFORMITY TECHNOLOGIES, INC."
1048620,GRANITE CITY FOOD & BREWERY LTD.
1048685,METALICO INC
1048695,"F5, INC."
1048789,FELCOR LODGING LP
1048911,FedEx Corporation
1049011,KID CASTLE EDUCATIONAL CORPORATION
1049108,DOLLAR THRIFTY AUTOMOTIVE GROUP INC
1049210,VERENIUM CORP
1049502,"MKS INSTRUMENTS, INC."
1049505,US DATAWORKS INC
1049521,"MERCURY SYSTEMS, INC"
1049606,COMPX INTERNATIONAL INC.
1049782,"BROOKLINE BANCORP, INC"
1050007,NUTRACEUTICAL INTERNATIONAL CORP
1050180,PHASE FORWARD INC
1050377,"PC CONNECTION, INC."
1050441,"Eagle Bancorp, Inc."
1050446,MICROSTRATEGY INCORPORATED
1050550,VOLTERRA SEMICONDUCTOR CORP
1050606,"SALEM MEDIA GROUP, INC."
1050743,PEAPACK-GLADSTONE FINANCIAL CORPORATION
1050797,COLUMBIA SPORTSWEAR COMPANY
1050825,STEELCASE INC
1050915,"Quanta Services, Inc."
1050957,"BAYOU CITY EXPLORATION, INC."
1051114,INNOTRAC CORP
1051251,J CREW GROUP INC
1051343,COMMUNITY WEST BANCSHARES
1051470,CROWN CASTLE INC.
1051473,WESTERN RESERVE BANCORP INC
1051488,INTEGRATED HEALTHCARE HOLDINGS INC
1051512,"TELEPHONE AND DATA SYSTEMS, INC."
1051514,"STRATA SKIN SCIENCES, INC."
1051627,AXT INC
1051741,FIRST NIAGARA FINANCIAL GROUP INC
1051771,BELK INC
1051829,MERRILL LYNCH PREFERRED CAPITAL TRUST III
1051830,MERRILL LYNCH PREFERRED CAPITAL TRUST IV
1051871,CITIZENS SOUTH BANKING CORP
1052045,"SERVICEMASTER CO, LLC"
